epsilon,sample_index,cluster_id,final_bits,stable,residual_norm,max_real_eig,x_initial,y_initial,x_final,y_final
2.0,59,1,000,1,6.6613381e-16,-0.52539811,-0.038795557 -1.1393629 -1.0374132,-0.39825466 1.2240725 0.23123615,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,60,1,000,1,6.6613381e-16,-0.52539811,-1.0588724 1.5690163 -0.64071034,-0.22914971 0.72577109 1.0946215,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,61,0,111,1,6.6613381e-16,-0.52539811,-1.2182661 -1.4961681 0.93551825,-1.2477589 -0.20441691 -0.17526396,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,62,0,111,1,6.6613381e-16,-0.52539811,-0.079228424 1.3248758 0.61445837,-1.0283161 1.2150754 0.54136169,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,63,0,111,1,6.6613381e-16,-0.52539811,0.47752405 1.771716 -0.3012261,-0.79677508 0.54622346 -0.64524723,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,64,1,000,1,6.6613381e-16,-0.52539811,-0.29893624 1.8349996 -1.4612065,1.3343928 -0.75532378 -0.036328147,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,65,0,111,1,6.6613381e-16,-0.52539811,-1.6439102 0.77711949 -0.23688095,0.13183128 -0.41826024 -0.92976291,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,66,0,111,1,4.9101488e-16,-0.52539811,-0.2254023 1.2549857 0.98627467,0.8945963 0.77506428 -1.1152148,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,67,1,000,1,6.6613381e-16,-0.52539811,0.24541169 -1.9189409 1.1492576,-0.83238267 1.2259979 0.75532577,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,68,1,000,1,6.6613381e-16,-0.52539811,-1.4362146 1.2919644 -0.012745465,1.4365441 1.389689 0.22344419,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,69,1,000,1,6.6613381e-16,-0.52539811,-0.011945594 0.61064168 0.25186475,0.24718887 0.79042626 0.51864784,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,70,1,000,1,6.6613381e-16,-0.52539811,1.839445 0.53715498 -1.8685749,0.86203465 -0.23294191 1.1044459,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,71,0,111,1,6.6613381e-16,-0.52539811,0.1488563 -0.34728958 1.2817832,-0.30227941 -1.0342847 1.1556873,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,72,1,000,1,4.9101488e-16,-0.52539811,-1.051933 1.9946457 -1.4525332,-1.404173 1.045814 1.067057,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,73,1,000,1,6.6613381e-16,-0.52539811,-0.89437308 1.1794722 -1.6000472,-0.18148718 0.96019764 -1.010487,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,74,0,111,1,6.6613381e-16,-0.52539811,-1.5714325 1.5187274 1.4108482,-0.47911382 -1.1665924 -0.60104585,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,75,1,000,1,4.9101488e-16,-0.52539811,0.46719388 -0.68119607 0.54556805,1.263914 -0.25114825 1.2683975,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,76,1,000,1,6.6613381e-16,-0.52539811,1.1177695 0.37573724 -0.91309432,0.66554533 1.0366487 -1.0550106,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,77,0,111,1,6.6613381e-16,-0.52539811,0.67413682 -0.23041776 1.0614888,-1.2834845 0.67421533 0.9311393,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,78,1,000,1,6.6613381e-16,-0.52539811,-0.90134507 -1.583823 -0.57372483,1.1534399 0.63524523 1.2377967,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,79,0,111,1,6.6613381e-16,-0.52539811,-1.2802153 -0.41172606 1.7856519,-1.1394126 -0.51054761 0.68435768,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,80,0,111,1,6.6613381e-16,-0.52539811,-0.84039149 1.3881016 1.749398,-1.2869084 -0.84687012 0.098275023,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,81,1,000,1,6.6613381e-16,-0.52539811,0.96045201 -0.73599599 -0.68621215,-0.94050229 1.0596173 1.2054046,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,82,1,000,1,6.6613381e-16,-0.52539811,-1.4117423 -0.15203193 -1.2081348,-0.61243614 -0.39386844 0.39203157,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,83,0,111,1,4.9101488e-16,-0.52539811,-1.6172758 1.7114457 1.1050682,-1.3683389 -1.4524479 0.50449023,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,84,1,000,1,6.6613381e-16,-0.52539811,0.33020031 -0.039658821 0.60063802,0.72448481 0.66669694 1.3124948,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,85,0,111,1,6.6613381e-16,-0.52539811,-0.36653793 -0.35935468 -1.1553251,-1.4476255 1.1646919 -0.56843566,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,86,1,000,1,6.6613381e-16,-0.52539811,-0.38829987 0.84659061 -0.89666371,-0.58516213 0.24700418 0.60235102,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,87,0,111,1,6.6613381e-16,-0.52539811,0.84140407 -0.35346548 0.29123004,-1.4036987 0.95446134 -0.62444641,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,88,1,000,1,6.6613381e-16,-0.52539811,-1.8418456 -0.67245069 -1.3907597,-0.85140817 1.2726792 0.60532061,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,89,0,111,1,6.6613381e-16,-0.52539811,-0.27346154 0.54731854 0.33963042,-0.68524332 0.027182712 -0.62136471,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,90,0,111,1,6.6613381e-16,-0.52539811,-1.9029855 1.82532 0.10522286,-0.88655873 0.12161982 0.49081067,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,91,1,000,1,6.6613381e-16,-0.52539811,-1.0264121 -0.28812926 -1.6867435,-0.66200065 -0.089420704 1.2261639,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,92,0,111,1,6.6613381e-16,-0.52539811,1.9514846 -0.68733253 -0.78595245,-1.4241117 -1.4986796 0.30451447,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,93,0,111,1,6.6613381e-16,-0.52539811,1.5212008 -0.021196764 0.54541557,-0.16463617 -0.99959591 1.4662009,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,94,1,000,1,6.6613381e-16,-0.52539811,1.9032939 -0.51598387 -0.94461514,0.45254569 -0.59565294 0.96700476,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,95,1,000,1,6.6613381e-16,-0.52539811,-0.96927916 -0.9927329 -1.1006381,-1.1553186 0.059592678 1.1214833,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,96,1,000,1,6.6613381e-16,-0.52539811,-0.65746221 -1.8157005 -1.648222,0.16962295 -0.80001181 -1.0610316,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,97,1,000,1,6.6613381e-16,-0.52539811,-1.4750715 -1.0872374 -1.572788,1.4042964 -1.3319134 1.2196267,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,98,0,111,1,6.6613381e-16,-0.52539811,1.0025943 -1.2459933 0.40835158,-0.48347742 -0.32677914 -0.4087708,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,99,1,000,1,6.6613381e-16,-0.52539811,1.020685 -1.3273123 0.93270015,-0.89007723 0.014812752 1.418898,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,100,1,000,1,6.6613381e-16,-0.52539811,0.03485712 -1.7898693 -0.74178248,0.20894318 -1.0103621 0.5357501,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,101,0,111,1,6.6613381e-16,-0.52539811,0.95668556 1.2259174 0.93591,-1.3317292 -0.36638636 0.40660773,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,102,1,000,1,6.6613381e-16,-0.52539811,1.2657577 -1.1082513 1.9618896,0.47114303 1.442246 0.0023431939,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,103,0,111,1,6.6613381e-16,-0.52539811,1.5207509 0.64651215 0.021640086,0.48055883 -0.71051754 -0.14559809,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,104,0,111,1,6.6613381e-16,-0.52539811,1.5254564 -1.2661686 0.20528917,-1.181811 -0.39697891 1.2582581,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,105,0,111,1,6.6613381e-16,-0.52539811,1.8385175 0.5793917 -1.3338801,-0.0039895306 -1.4159402 1.1051819,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,106,0,111,1,6.6613381e-16,-0.52539811,0.34792859 1.2778862 -0.68541759,0.85195357 -1.3565181 -1.4044686,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,107,0,111,1,6.6613381e-16,-0.52539811,0.62065116 0.4140913 1.4115633,0.45556351 -0.76045127 1.2337887,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,108,0,111,1,6.6613381e-16,-0.52539811,1.2574271 -0.41229858 1.5440235,0.94403215 -1.3235986 -0.91090069,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,109,1,000,1,6.6613381e-16,-0.52539811,0.49848238 -0.65219792 0.11693193,-0.39697849 0.75090631 0.996968,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,110,0,111,1,6.6613381e-16,-0.52539811,0.63383247 -0.3757495 1.8355922,-1.1027494 -1.0355758 -1.2545204,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,111,1,000,1,6.6613381e-16,-0.52539811,1.3162094 -1.4266264 1.1611714,0.64492955 0.57851248 -0.3631129,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,112,0,111,1,6.6613381e-16,-0.52539811,-0.68629617 1.0493551 -1.0732912,-0.22248462 -0.62470933 -0.48855218,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,113,0,111,1,6.6613381e-16,-0.52539811,1.4208034 -0.12328985 0.036713105,0.69265131 -1.3360992 -0.69266218,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,114,0,111,1,6.6613381e-16,-0.52539811,1.3480957 -0.27304082 -1.2118213,-1.3189773 -0.10482977 -1.1864401,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,115,1,000,1,6.6613381e-16,-0.52539811,0.77185707 -0.18873297 0.34060724,1.1427898 -1.1140902 0.70806967,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,116,1,000,1,6.6613381e-16,-0.52539811,-0.13575416 -1.7464631 0.89484414,-0.48698528 0.83880437 1.3523283,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,117,1,000,1,6.6613381e-16,-0.52539811,-1.9145813 -1.8658128 0.32575682,0.34200978 -0.051405577 1.0062276,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,118,0,111,1,6.6613381e-16,-0.52539811,0.76932967 0.59225065 -0.31826512,0.7846915 0.65564541 -1.0697959,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,119,1,000,1,6.6613381e-16,-0.52539811,-1.2158496 0.53365895 1.0820319,1.1614924 -0.74687436 0.60485827,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,120,1,000,1,6.6613381e-16,-0.52539811,-0.30724187 -0.72123498 -0.57133886,0.88581572 -0.1413151 0.75700227,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,121,1,000,1,4.9101488e-16,-0.52539811,-1.9359984 0.65371061 1.6278869,1.4952923 0.71463531 1.3462372,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,122,1,000,1,6.6613381e-16,-0.52539811,0.26538207 0.50870016 1.6562937,0.78375965 1.3590762 0.320563,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,123,0,111,1,6.6613381e-16,-0.52539811,1.9562849 -1.8424672 0.25061389,-0.4310403 -1.3392168 -0.86059077,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,124,0,111,1,6.6613381e-16,-0.52539811,0.47144666 -1.8732414 -0.029680272,-0.56392694 0.34610939 -0.75085968,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,125,0,111,1,6.6613381e-16,-0.52539811,-1.2131116 -1.0161385 1.625853,-0.96089439 -0.091367229 -1.0242539,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,126,0,111,1,6.6613381e-16,-0.52539811,0.75490979 1.7246256 -1.3300213,-0.49885838 -0.75590783 0.12117286,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,127,0,111,1,6.6613381e-16,-0.52539811,-1.7344138 1.1763908 1.2261213,0.41022787 0.11067067 -0.9456272,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,128,0,111,1,6.6613381e-16,-0.52539811,-0.504214 0.38382539 0.39558816,-0.60580014 0.1377057 -0.028144026,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,129,0,111,1,6.6613381e-16,-0.52539811,1.9904148 0.95992548 -0.78097449,-0.98012663 -0.81951924 0.97118907,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,130,0,111,1,6.6613381e-16,-0.52539811,1.7390891 -1.1588323 -0.069800316,-1.0936283 0.38907371 -0.85080973,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,131,0,111,1,6.6613381e-16,-0.52539811,-0.3073518 -0.61813236 1.0281583,-1.0974183 0.036587639 0.56274963,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,132,0,111,1,6.6613381e-16,-0.52539811,-0.46078619 -0.63585288 -1.919683,-1.1785423 -1.0004842 -1.017617,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,133,1,000,1,6.6613381e-16,-0.52539811,0.33242152 0.41108337 -0.23451817,-0.29298219 1.3959724 0.61597561,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,134,0,111,1,6.6613381e-16,-0.52539811,1.5223543 0.23935411 -0.33774852,0.90295046 0.32730609 -1.4225015,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,135,0,111,1,6.6613381e-16,-0.52539811,1.9048753 -0.1781081 0.43027695,-0.099215138 0.10613353 -0.37335254,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,136,1,000,1,6.6613381e-16,-0.52539811,-0.61786406 1.2308988 0.91315483,0.83791782 -0.6749072 0.71276296,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,137,0,111,1,6.6613381e-16,-0.52539811,1.0345576 1.9615884 1.099012,-0.26721168 0.026280736 -0.52759802,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,138,1,000,1,6.6613381e-16,-0.52539811,-1.8947105 -1.3157046 0.50828318,0.096443582 -0.48709372 0.3274426,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,139,0,111,1,6.6613381e-16,-0.52539811,-0.13814998 -0.49257527 -0.029310126,-0.7649169 -0.10625436 0.1054925,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,140,0,111,1,6.6613381e-16,-0.52539811,-1.4540819 -0.87076093 1.5251971,0.27447263 -0.46701115 -1.4205165,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,141,0,111,1,6.6613381e-16,-0.52539811,-0.89939068 -1.559235 1.7838365,0.033070099 -1.3584484 0.21925247,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,142,0,111,1,6.6613381e-16,-0.52539811,0.25960031 -0.38902112 0.41276618,1.0832789 -0.97377994 -1.1138654,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,143,1,000,1,6.6613381e-16,-0.52539811,0.51729467 0.21413715 1.1473729,0.68123277 1.1168876 1.2102639,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,144,0,111,1,6.6613381e-16,-0.52539811,0.79889378 -0.51711165 -0.77961933,-1.1669548 -1.0820299 1.1736105,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,145,0,111,1,6.6613381e-16,-0.52539811,-1.956349 1.0497699 0.32840938,-0.75067131 -1.3134028 -0.11372942,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,146,1,000,1,6.6613381e-16,-0.52539811,1.0935383 -0.81523835 -1.8432429,-0.27875366 0.84473192 0.12959566,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,147,1,000,1,6.6613381e-16,-0.52539811,1.6296769 -0.33637681 -0.14271199,1.4774198 0.61423424 -0.68414631,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,148,1,000,1,6.6613381e-16,-0.52539811,1.7973835 -0.96180922 -1.959859,0.18001884 -0.6278599 -0.064485756,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,149,1,000,1,6.6613381e-16,-0.52539811,-0.97023484 0.61005027 -0.0073889595,-0.46735149 0.22737288 0.41747209,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,150,0,111,1,6.6613381e-16,-0.52539811,1.3002224 0.23888231 -1.7153161,0.22798327 -1.3418843 -0.12621471,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,151,0,111,1,6.6613381e-16,-0.52539811,0.96150626 -1.2227396 -0.65750942,1.0758375 -0.82240863 -1.0647551,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,152,0,111,1,6.6613381e-16,-0.52539811,0.81137039 0.067983739 -0.54224696,-0.063295818 -0.39239213 -0.80868603,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,153,0,111,1,6.6613381e-16,-0.52539811,0.22997835 -1.9312683 0.2002048,-0.74185395 -1.0393592 0.37205768,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,154,0,111,1,6.6613381e-16,-0.52539811,-0.51221605 -0.98920364 1.1553663,-0.31418046 -1.1896286 -1.0764897,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,155,0,111,1,6.6613381e-16,-0.52539811,-0.87812936 -0.17245372 0.81336132,0.59068868 -0.59205462 -0.71462712,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,156,0,111,1,6.6613381e-16,-0.52539811,1.6441721 -0.30233163 -0.68228827,0.52731385 -0.97820178 -1.3675436,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,157,1,000,1,6.6613381e-16,-0.52539811,-1.5921506 -1.9530682 0.5189329,1.4318515 -0.31700774 0.82680687,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,158,0,111,1,6.6613381e-16,-0.52539811,0.22547441 -0.058411632 1.22453,-1.332408 -0.81632796 -1.3394674,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,159,1,000,1,6.6613381e-16,-0.52539811,-1.9307076 -0.2400719 0.24445205,1.1246986 -0.9806206 0.16912596,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,160,0,111,1,6.6613381e-16,-0.52539811,0.086257685 0.79404595 1.5050409,0.47106495 -0.28662436 0.28446758,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,161,0,111,1,6.6613381e-16,-0.52539811,1.2544433 -1.6646461 0.51689165,-0.64417647 0.11739739 0.10370992,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,162,0,111,1,6.6613381e-16,-0.52539811,0.58150733 -0.47982204 -1.2189743,-1.1595258 -0.41541262 1.4479219,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,163,0,111,1,6.6613381e-16,-0.52539811,1.7823005 1.8055451 0.47359923,-0.40841425 0.56929474 -0.077242359,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,164,1,000,1,6.6613381e-16,-0.52539811,-1.7179526 -1.7207319 -1.188498,-1.477154 -0.016458718 -0.20199688,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,165,0,111,1,6.6613381e-16,-0.52539811,1.6522063 -0.53142993 -1.1601196,0.76435509 -0.8189198 -0.20266179,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,166,0,111,1,6.6613381e-16,-0.52539811,0.84690216 0.84500948 -1.61755,-1.4068401 -1.1256814 -0.87140585,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,167,0,111,1,6.6613381e-16,-0.52539811,1.4057936 0.036196931 1.3085959,-0.064457268 0.19737363 -0.78055962,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,168,1,000,1,6.6613381e-16,-0.52539811,-0.12223311 -0.50485696 1.7229647,1.1891744 -0.34005486 0.90897093,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,169,1,000,1,6.6613381e-16,-0.52539811,-1.0762289 -0.0089763386 1.7156869,1.2734417 -0.66955468 0.46853588,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,170,1,000,1,6.6613381e-16,-0.52539811,-1.1450352 1.3496432 0.53183548,0.96612148 1.2173063 0.049644149,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,171,0,111,1,6.6613381e-16,-0.52539811,-1.839705 1.4583163 1.909664,1.1846811 -0.41530228 -0.21904862,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,172,0,111,1,6.6613381e-16,-0.52539811,1.2158841 0.46770199 0.38322395,0.11720456 -0.90723558 -0.76673949,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,173,1,000,1,6.6613381e-16,-0.52539811,0.98833323 1.103688 -0.64653142,-0.28019112 0.80088578 1.33898,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,174,0,111,1,6.6613381e-16,-0.52539811,0.33870228 -1.8672157 0.85378545,-1.037086 0.24952131 -0.96088974,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,175,1,000,1,6.6613381e-16,-0.52539811,-1.5009351 -0.7381998 1.9163463,-1.1548293 0.91525773 1.478766,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,176,1,000,1,6.6613381e-16,-0.52539811,1.6489657 1.8814766 -1.6111857,1.3548621 1.0956774 -1.1403139,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,177,1,000,1,6.6613381e-16,-0.52539811,1.1971242 0.090368471 -0.82173578,0.97784348 0.58858389 0.61029507,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,178,0,111,1,6.6613381e-16,-0.52539811,1.4569358 1.7869102 0.86149182,-0.83660198 0.30469984 1.0372264,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,179,1,000,1,6.6613381e-16,-0.52539811,-1.0915984 -0.45224037 -1.9904331,-0.43186772 -1.4675126 1.494928,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,180,1,000,1,6.6613381e-16,-0.52539811,-0.29952607 -0.87914269 -0.16843727,0.35496558 -0.21906226 1.2064836,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,181,0,111,1,6.6613381e-16,-0.52539811,1.375606 1.8873392 -0.83821947,-0.6896469 0.699974 -0.17301165,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,182,1,000,1,6.6613381e-16,-0.52539811,-0.65295009 0.81943352 -0.85760031,0.5133888 0.25460999 -0.20611731,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,183,0,111,1,4.9101488e-16,-0.52539811,-0.624626 -1.0712817 -1.89627,-1.3740003 -1.3890268 1.0872976,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,184,0,111,1,6.6613381e-16,-0.52539811,0.98323956 -1.9050429 -1.3361413,-1.0291792 0.91838063 -1.1349135,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,185,1,000,1,6.6613381e-16,-0.52539811,-1.6148693 -0.34922686 0.70546198,0.36823757 0.90740508 1.0770645,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,186,1,000,1,6.6613381e-16,-0.52539811,-0.72117851 1.0026659 1.8673311,0.62527523 1.0031684 1.0660118,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,187,0,111,1,6.6613381e-16,-0.52539811,-1.8569409 1.1444564 -1.0266611,-1.0029818 -1.1495035 -0.0037058944,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,188,0,111,1,6.6613381e-16,-0.52539811,0.33713684 1.927673 1.7412624,-0.68476747 0.62024049 0.39288299,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,189,1,000,1,6.6613381e-16,-0.52539811,-1.9381822 1.6747176 -0.78432342,-0.68871767 1.4572998 1.3722245,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,190,1,000,1,6.6613381e-16,-0.52539811,0.93372745 -0.76846727 -1.2211183,-1.4995581 0.11232192 1.1256154,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
